f1,match_rate,recall,precision,!f1,filter_rate,!recall,fpr,threshold,!precision,accuracy
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28094,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28095,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28098,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.281,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28102,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28105,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28106,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28111,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28114,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28117,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28118,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.2812,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28125,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.727,0.273,0.28126,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28128,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.2813,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28133,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28134,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28136,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28137,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28138,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.2814,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28148,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28149,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28151,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28154,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28155,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28158,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28164,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.2817,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28172,0.63,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28175,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28178,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28179,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28184,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28185,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28186,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28192,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28196,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28198,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28199,0.629,0.98
0.99,0.967,0.987,0.992,0.675,0.033,0.728,0.272,0.28201,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.728,0.272,0.28203,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.728,0.272,0.28209,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.2821,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28211,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28212,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28213,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.2822,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28221,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28223,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28226,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28227,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.2823,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28231,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28233,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28239,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28243,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28251,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28257,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28265,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28266,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28267,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28273,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28275,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28277,0.629,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28281,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28285,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28286,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28287,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.729,0.271,0.28288,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28303,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28305,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28307,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28309,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28311,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28313,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28319,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28324,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28329,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28337,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28344,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28345,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28346,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28351,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28353,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28355,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28356,0.628,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28358,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28359,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.2836,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28365,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28372,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28376,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28377,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28381,0.628,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28383,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28384,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.73,0.27,0.28385,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28389,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28393,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28394,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28398,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28401,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28403,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28409,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28411,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28418,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28419,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.2842,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28423,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28424,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28425,0.628,0.98
0.99,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28426,0.628,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28429,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28431,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28433,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.2844,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28449,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28456,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.2846,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28461,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28464,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28468,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.2847,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28472,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28484,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28487,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.731,0.269,0.28489,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28493,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28496,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28497,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.285,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28501,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28505,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.2851,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28511,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28517,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28521,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28523,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28524,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28533,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28534,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28535,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28538,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.2854,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28541,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28558,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28569,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.732,0.268,0.28572,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.732,0.268,0.28573,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.732,0.268,0.28575,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.732,0.268,0.28576,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28579,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.732,0.268,0.28588,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.732,0.268,0.28594,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28598,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28607,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28609,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.733,0.267,0.28612,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.733,0.267,0.28614,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.733,0.267,0.28619,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28621,0.627,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.733,0.267,0.28622,0.626,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.733,0.267,0.28623,0.626,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.733,0.267,0.28624,0.626,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.733,0.267,0.28627,0.626,0.98
0.989,0.966,0.987,0.992,0.675,0.034,0.733,0.267,0.28635,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28637,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28638,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28639,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28641,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28644,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28649,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.2865,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28652,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28655,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28659,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28663,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28673,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28674,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.733,0.267,0.28675,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28677,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.2868,0.627,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28683,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28685,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28691,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28692,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28696,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28701,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28708,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28715,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28716,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28727,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28735,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28737,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28742,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28744,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28753,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28754,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28757,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28758,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.2876,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28762,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28763,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28771,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28772,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28773,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28775,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.734,0.266,0.28776,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28779,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28782,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28784,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28786,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.2879,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28794,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28795,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28798,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.288,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28808,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28809,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.2881,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28815,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.2882,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28822,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28824,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28829,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28831,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28836,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28838,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28841,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28842,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28844,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28845,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.2885,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28851,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.735,0.265,0.28853,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28859,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.2886,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28861,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28862,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28863,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28864,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28872,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28873,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28882,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28885,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28888,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28892,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28893,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28895,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28898,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28903,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28906,0.626,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28909,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28911,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28913,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28916,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28917,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28918,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28919,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28922,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28924,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28926,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28927,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.736,0.264,0.28928,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28934,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28937,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.2894,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28941,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28946,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28948,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.2895,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28954,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28955,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28958,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28962,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28963,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28971,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28972,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28979,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28985,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28988,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28989,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28993,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.28995,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29005,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29007,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29008,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29014,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29015,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29016,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29017,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29019,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29021,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29024,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.737,0.263,0.29027,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29031,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29033,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.2904,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29042,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29045,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29048,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29049,0.625,0.98
0.989,0.966,0.987,0.992,0.677,0.034,0.738,0.262,0.29053,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29055,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29059,0.625,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.2906,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29062,0.624,0.98
0.989,0.966,0.987,0.992,0.676,0.034,0.738,0.262,0.29072,0.624,0.98
